dataset,missing_rate,method,rmse,mae,n_points,imputed_csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.15,Mean,57043121.460069366,52549037.63779676,5,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr15_Mean_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.15,LOCF,127262984.45137607,94195517.7,5,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr15_LOCF_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,SVD-KNN,17272549.419491228,13890303.058972644,28,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,SVD-KNN-Hankel,17868788.48943619,12693151.038625767,28,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,Kalman,211610454.44399512,74171398.90654933,28,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_Kalman_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,ARIMA,22414348.684238963,19043862.26097176,28,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_ARIMA_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,HoltWinters,16166493.534408323,12683079.745115051,28,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_HoltWinters_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,Linear,20337833.884406,16115388.88519468,28,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_Linear_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,KNN-Sklearn,16818093.072102875,12460357.091829177,28,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,Spline,23778685.28994975,17941357.134488273,28,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_Spline_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,Mean,16818093.072102875,12460357.091829177,28,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_Mean_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,LOCF,25153086.77133475,19885341.25,28,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_LOCF_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.15,SVD-KNN,57338103.39175915,45781885.28837518,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr15_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.15,SVD-KNN-Hankel,56729612.785921246,48233511.3075772,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr15_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.15,Kalman,298340853.70912665,173408953.70567563,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr15_Kalman_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.15,ARIMA,81472389.7606094,72257632.7516074,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr15_ARIMA_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.15,HoltWinters,74971420.64679736,63178749.149418406,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr15_HoltWinters_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.15,Linear,72771345.23826201,57568763.66145833,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr15_Linear_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.15,KNN-Sklearn,56282815.806512654,47613441.27084837,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr15_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.15,Spline,89298980.29062825,72403534.51398778,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr15_Spline_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.15,Mean,56282815.806512654,47613441.27084837,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr15_Mean_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.15,LOCF,128819393.25224262,99288539.57291666,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr15_LOCF_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,SVD-KNN,13705576.652463263,11619259.383497648,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,SVD-KNN-Hankel,12900020.91369959,11415601.548411489,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,Kalman,293273386.6325179,107334089.27632315,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_Kalman_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,ARIMA,12015207.74114213,9660384.540898085,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_ARIMA_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,HoltWinters,14157141.473074965,11037313.150834784,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_HoltWinters_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,Linear,14238432.076320529,12440887.25,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_Linear_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,KNN-Sklearn,13745939.752305431,10895876.156014174,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,Spline,21777301.48587577,18472735.75957995,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_Spline_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,Mean,13745939.752305431,10895876.156014174,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_Mean_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.15,LOCF,12587447.42799218,10092381.625,16,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr15_LOCF_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.15,SVD-KNN,60779907.190040335,41906708.35994858,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr15_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.15,SVD-KNN-Hankel,52215362.00223897,37808616.73862484,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr15_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.15,Kalman,215786251.9758771,95674852.18470307,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr15_Kalman_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.15,ARIMA,51896015.685491525,37758560.1479629,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr15_ARIMA_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.15,HoltWinters,48481165.08466144,33774038.227995746,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr15_HoltWinters_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.15,Linear,51062065.901400745,34169587.40708812,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr15_Linear_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.15,KNN-Sklearn,54001379.436329395,38700061.148899145,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr15_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.15,Spline,53771962.21576652,36128218.57270926,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr15_Spline_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.15,Mean,54001379.436329395,38700061.148899145,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr15_Mean_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.15,LOCF,51866514.92205346,36982376.90804598,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr15_LOCF_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.15,SVD-KNN,32284646.925363768,24093710.488873117,15,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr15_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.15,SVD-KNN-Hankel,30854276.493192114,23719988.706734356,15,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr15_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.15,Kalman,70601419.88015707,50969191.29119394,15,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr15_Kalman_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.15,ARIMA,35308783.34487632,24577058.02713644,15,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr15_ARIMA_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.15,HoltWinters,36640064.80040043,27211689.360548813,15,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr15_HoltWinters_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.15,Linear,55105082.98785641,35436587.015768245,15,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr15_Linear_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.15,KNN-Sklearn,29112960.22098312,21793974.36060481,15,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr15_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.15,Spline,92624562.3692257,54983259.7981517,15,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr15_Spline_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.15,Mean,29112960.22098312,21793974.36060481,15,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr15_Mean_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.15,LOCF,71772678.01377669,43902648.288888894,15,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr15_LOCF_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.15,SVD-KNN,68055543.0577211,55978088.63433305,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr15_SVD-KNN_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.15,SVD-KNN-Hankel,57943207.28770928,49918499.292923175,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr15_SVD-KNN-Hankel_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.15,Kalman,719027125.7757723,534202536.2407131,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr15_Kalman_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.15,ARIMA,91246709.6414034,79837005.17422664,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr15_ARIMA_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.15,HoltWinters,70929767.74923322,57325718.59209863,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr15_HoltWinters_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.15,Linear,56822848.87420686,49818980.52116406,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr15_Linear_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.15,KNN-Sklearn,55976940.16636447,47553198.00132275,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr15_KNN-Sklearn_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.15,Spline,55874080.00421607,48430749.03072818,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr15_Spline_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.15,Mean,55976940.16636447,47553198.00132275,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr15_Mean_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.15,LOCF,96612336.29540084,85165721.85449739,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\15\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr15_LOCF_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.2,SVD-KNN,65073634.09316313,57519181.57250372,13,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\20\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr20_SVD-KNN_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.2,SVD-KNN-Hankel,46971375.53838139,39142820.222107776,13,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\20\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr20_SVD-KNN-Hankel_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.2,Kalman,344745117.7469228,187266676.6777687,13,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\20\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr20_Kalman_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.2,ARIMA,73656179.88721882,65735570.6513681,13,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\20\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr20_ARIMA_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.2,HoltWinters,59666924.21847492,48211340.899402454,13,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\20\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr20_HoltWinters_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.2,Linear,67459237.61933751,53728157.814102575,13,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\20\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr20_Linear_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.2,KNN-Sklearn,54198245.991713785,47388678.35918677,13,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\20\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr20_KNN-Sklearn_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.2,Spline,89752648.22355,72470133.00799118,13,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\20\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr20_Spline_imputed.csv
